;Vanguard Consumer Discretion ETF (VCR);Vanguard Consumer Staples ETF (VDC);Vanguard Energy ETF (VDE);Vanguard Financials ETF (VFH);Vanguard Health Care ETF (VHT);Vanguard Industrials ETF (VIS);Vanguard Information Tech ETF (VGT);Vanguard Materials ETF (VAW);Vanguard REIT ETF (VNQ);Vanguard Communication Services ETF (VOX);Vanguard Utilities ETF (VPU)
26/04/2016;115.7513504;115.7789764;77.81455994;43.02493668;119.82798;97.91081238;101.1593094;94.23139191;66.49232483;83.1051178;87.02561951
27/04/2016;115.6773605;116.2654114;79.42469788;43.07828903;119.7634735;98.62228394;100.4258575;94.90892792;66.45217896;83.92127228;88.15176392
28/04/2016;114.3639984;116.3870163;78.21917725;42.66928864;118.9155121;97.56417847;99.08120728;93.96941376;66.31568146;83.41005707;88.15176392
29/04/2016;114.6322327;116.2827759;78.14484406;42.39365768;117.1090088;96.99864197;98.17851257;93.45448303;65.70543671;82.99749756;88.60559082
02/05/2016;116.223053;117.4814987;77.93843079;42.83821869;117.8371658;97.38176727;98.75209045;93.92423248;66.72518158;84.25312805;89.28634644
03/05/2016;115.0854263;117.2035522;75.78334045;42.30474091;117.2841187;96.46047974;97.85878754;92.27103424;66.82955933;83.29347992;89.22750092
04/05/2016;114.4287491;117.4901962;74.67687988;42.07357407;115.9569092;95.32028198;97.42625427;91.46704865;67.78504944;83.28450012;90.2612381
05/05/2016;113.6703262;117.5770493;75.19706726;42.06468201;116.3255844;95.14696503;97.43565369;91.08763885;67.97777557;81.94814301;89.91664886
06/05/2016;114.382515;118.1242828;75.10625458;42.2691803;115.7357178;95.82197571;98.0562439;91.84646606;68.72451019;82.28000641;89.47963715
09/05/2016;114.8079376;118.8365402;73.76034546;42.2691803;117.0905762;95.40237427;98.15029144;90.52752686;69.47930908;82.09164429;89.93346405
10/05/2016;116.0935822;119.9918213;75.27963257;42.78486633;118.0215073;97.08074951;99.43852997;92.14457703;69.47126007;83.15893555;90.10153961
11/05/2016;113.781311;119.0797348;75.50259399;42.32252121;116.5744324;96.3327713;98.79911041;91.91873932;67.98580933;82.87192535;90.29484558
12/05/2016;113.8553238;119.7398987;75.70075989;42.37588501;115.7817841;96.04090118;98.29134369;92.05423737;68.37924194;83.03335571;90.79910278
13/05/2016;112.6529388;118.2371979;74.64385986;41.89574051;115.6527481;94.9098053;98.0562439;91.25026703;67.76902008;82.71946716;90.4209137
16/05/2016;113.2633667;118.8539276;76.03102875;42.14469528;117.4039688;95.95877075;99.32569122;92.61434937;68.41135406;83.35623932;90.57219696
17/05/2016;111.9685135;116.578125;76.4521637;41.78905106;116.0951843;95.51182556;98.30075073;92.04521179;67.1427002;82.04679871;88.98378754
18/05/2016;111.3488235;115.4576187;75.49434662;42.46479034;116.6389542;95.24732208;98.85552216;90.65402222;66.09085083;81.54454041;87.42061615
19/05/2016;111.2748489;116.3262253;75.43653107;42.08246994;115.7357178;94.44462585;98.31954956;90.80758667;65.35211945;80.83600616;88.23579407
20/05/2016;112.1257324;115.9005966;75.9236908;42.40254974;116.8601608;95.10137177;99.57015991;91.47607422;65.87404633;81.54454041;88.46273804
23/05/2016;111.5522995;115.944046;75.73379517;42.3314209;116.4638367;94.88245392;99.55134583;92.35236359;65.88206482;81.28443909;87.65593719
24/05/2016;113.0783844;117.0124435;76.00626373;43.02493668;118.2887726;96.05001068;101.6670914;93.05698395;66.70108032;81.93019104;88.68122864
25/05/2016;113.6425858;117.1600876;77.53384399;43.4161644;119.0906296;96.76148987;102.3723145;94.17718506;66.70108032;82.1275177;88.38708496
26/05/2016;113.7720642;117.6030884;77.08795166;43.22943115;118.8602142;96.56082916;102.6544037;93.44544983;66.82955933;82.34275055;89.31155396
27/05/2016;114.4749832;117.7333679;77.12924194;43.53173828;119.5422668;96.9074173;103.256218;93.57191467;67.19088745;82.57595825;89.56369019
31/05/2016;114.4472504;117.2643585;76.81545258;43.4695015;119.8924942;97.07163239;103.4254761;93.20153046;67.18286133;82.86299896;90.0511322
01/06/2016;114.4749832;118.2198257;77.04666901;43.58508682;120.3994446;97.05337524;103.3690491;93.49062347;67.23906708;82.00193787;90.43769836
02/06/2016;115.2426682;118.4630432;76.87324524;43.65621948;122.0216141;97.20845795;103.3690491;93.86100006;67.58432007;82.68357086;90.39569092
03/06/2016;114.6692276;119.0971375;76.67510986;43.14052963;121.3948364;97.19022369;103.0117264;94.57467651;67.85731506;82.09164429;91.83281708
06/06/2016;114.8079376;119.192688;78.49165344;43.38948059;122.1875076;98.04763794;103.3972626;95.55031586;67.33542633;82.27101135;91.78239441
07/06/2016;115.0761642;119.2100754;80.25039673;43.27388382;121.5515213;98.50372314;103.6041183;95.75809479;67.74492645;83.45490265;91.74875641
08/06/2016;115.2519073;119.7833557;80.15131378;43.38059616;122.1506424;99.16046143;103.9426575;96.48079681;68.17853546;83.55356598;92.35388184
09/06/2016;114.9466934;120.3218918;79.68067169;43.13163757;121.6713638;99.06924438;103.8580093;95.77616119;68.33107758;83.45490265;93.16066742
10/06/2016;113.5500946;120.330574;77.81455994;42.59814835;120.3901901;97.84694672;102.6073837;95.18897247;68.00988007;83.18583679;92.79927063
13/06/2016;112.7269287;119.3316727;77.41823578;42.2691803;119.4777374;96.71586609;101.6764755;93.94232178;68.0259552;82.84502411;92.64801025
14/06/2016;112.4124756;119.5835648;77.35218048;41.66456604;119.5146179;96.68850708;101.7799149;93.2557373;67.84931946;83.41005707;93.0430069
15/06/2016;112.8471756;119.3316727;77.17878723;41.7446022;118.8694305;96.76148987;101.6012573;93.71644592;68.4916687;83.5177002;92.43792725
16/06/2016;113.1893845;120.1481781;76.75767517;41.85129166;119.2657471;96.88008118;101.7892914;93.85196686;68.87705994;84.36973572;93.0178299
